,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
419,0,3,2,-1.4870993663930856,0,2,-0.16207792852980066,1
420,0,3,1,-0.10457866558193422,0,0,-0.4891674544258282,2
421,0,3,1,-0.6422256047862709,0,0,-0.4924375045026148,3
422,0,3,1,-0.027771959981314702,0,0,-0.4895860208356569,1
423,0,3,2,-0.10457866558193422,1,1,-0.35828093313699566,1
424,0,3,1,-0.8726457215881294,1,1,-0.24131375731347557,1
425,0,3,1,-0.10457866558193422,0,0,-0.5021631365156053,1
426,1,2,2,-0.10457866558193422,1,0,-0.12484966611715337,1
427,1,2,2,-0.79583901598751,0,0,-0.12484966611715337,1
428,0,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
429,1,3,1,0.20264815682054385,0,0,-0.48606442844527137,1
430,1,1,1,-0.10457866558193422,0,0,-0.11378180431879875,1
431,1,3,2,-0.10457866558193422,1,0,-0.32407117848753597,1
432,1,2,2,0.970715212826739,1,0,-0.12484966611715337,1
433,0,3,1,-0.9494524271887489,0,0,-0.504678559651595,1
434,0,1,1,1.5851688576316951,1,0,0.47683954801157796,1
435,1,1,2,-1.1798725439906075,1,2,1.7667485321470857,1
436,0,3,2,-0.6422256047862709,2,2,0.043683683994155176,1
437,1,2,2,-0.4118054879844123,2,3,-0.2707442080045548,1
438,0,1,1,2.6604627360403685,1,4,4.644392599719279,1
439,0,2,1,0.12584145121992435,0,0,-0.43676213497987365,1
440,1,2,2,1.2011353296285976,1,1,-0.11981881984517401,1
441,0,3,1,-0.7190323103868904,0,0,-0.4568855200677911,1
442,0,3,1,-0.33499878238379277,1,0,-0.4915983593444487,1
443,1,2,2,-0.10457866558193422,0,0,-0.38645367226008004,1
444,1,3,1,-0.10457866558193422,0,0,-0.4848067168772765,1
445,1,1,1,-1.9479395999968028,0,2,0.9992084151392652,1
446,1,2,2,-1.2566792495912271,0,1,-0.2556516691886167,1
447,1,1,1,0.3562615680217829,0,0,-0.11378180431879875,1
448,1,3,2,-1.8711328943961831,2,1,-0.26051549136436636,2
449,1,1,1,1.7387822688329342,0,0,-0.034294433221524895,1
450,0,2,1,0.5098749792230219,1,2,-0.08963374221329785,1
451,0,3,1,-0.10457866558193422,1,0,-0.24626008536808563,1
452,0,1,1,0.04903474561930482,0,0,-0.08963374221329785,2
453,1,1,1,1.5083621520310757,1,0,1.1450204511478064,2
454,0,3,1,-0.10457866558193422,0,0,-0.48606442844527137,1
455,1,3,1,-0.027771959981314702,0,0,-0.4891674544258282,2
456,0,1,1,2.737269441640988,0,0,-0.11378180431879875,1
457,1,1,2,-0.10457866558193422,1,0,0.3955913807191113,1
458,1,2,2,1.5851688576316951,0,0,-0.43676213497987365,1
459,0,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
460,1,1,1,1.431555446430456,0,0,-0.11378180431879875,1
461,0,3,1,0.3562615680217829,0,0,-0.48606442844527137,1
462,0,1,1,1.3547487408298367,0,0,0.1266926474818146,1
463,0,2,1,1.431555446430456,0,0,-0.38645367226008004,1
464,0,3,1,-0.10457866558193422,0,0,-0.48606442844527137,1
465,0,3,1,0.663488390424261,0,0,-0.5061878135331888,1
466,0,2,1,-0.10457866558193422,0,0,-0.6480576784030068,1
467,0,1,1,2.0460090912354123,0,0,-0.11378180431879875,1
468,0,3,1,-0.10457866558193422,0,0,-0.4926045285988445,3
469,1,3,2,-2.197561393198816,2,1,-0.26051549136436636,2
470,0,3,1,-0.10457866558193422,0,0,-0.5021631365156053,1
471,0,3,1,0.663488390424261,0,0,-0.4737388550789219,1
472,1,2,2,0.27945486242116335,1,2,-0.08963374221329785,1
473,1,2,2,-0.48861219358503183,0,0,-0.3705219882859758,2
474,0,3,2,-0.5654188991856514,0,0,-0.450093877600619,1
475,0,1,1,-0.10457866558193422,0,0,0.39835834616870003,1
476,0,2,1,0.3562615680217829,1,0,-0.22546659155674054,1
477,0,3,1,-0.027771959981314702,1,0,-0.5062723317505581,1
478,0,3,1,-0.5654188991856514,0,0,-0.49671372383379725,1
479,1,3,2,-2.1015530111980416,0,1,-0.4007915841352212,1
480,0,3,1,-1.563906071993705,5,2,0.29572908222032107,1
481,0,2,1,-0.10457866558193422,0,0,-0.6480576784030068,1
482,0,3,1,1.5851688576316951,0,0,-0.48606442844527137,1
483,1,3,2,2.583656030439749,0,0,-0.45512472387259834,1
484,1,1,1,-0.33499878238379277,1,0,1.1847641366964432,2
485,0,3,2,-0.10457866558193422,3,1,-0.13558146738453974,1
486,1,1,2,0.4330682736224024,1,0,1.1630469795095626,1
487,0,1,1,2.1996225024366516,0,0,-0.05039314129185886,2
488,0,3,1,0.04903474561930482,0,0,-0.48606442844527137,1
489,1,3,1,-1.563906071993705,1,1,-0.3280958555051195,1
490,0,3,1,-0.10457866558193422,1,0,-0.24626008536808563,1
491,0,3,1,-0.6422256047862709,0,0,-0.5021631365156053,1
492,0,1,1,1.9692023856347929,0,0,-0.034294433221524895,1
493,0,1,1,3.198109675244705,0,0,0.34813440166627563,2
494,0,3,1,-0.6422256047862709,0,0,-0.48606442844527137,1
495,0,3,1,-0.10457866558193422,0,0,-0.35710773978637,2
496,1,1,2,1.8923956800341732,1,0,0.926933265257501,2
497,0,3,1,-0.10457866558193422,0,0,-0.3441945635754534,1
498,0,1,2,-0.33499878238379277,1,2,2.401641331670881,1
499,0,3,1,-0.4118054879844123,0,0,-0.49117979293462,1
500,0,3,1,-0.9494524271887489,0,0,-0.4737388550789219,1
501,0,3,2,-0.6422256047862709,0,0,-0.49210144397164657,3
502,0,3,2,-0.10457866558193422,0,0,-0.494532348890267,3
503,0,3,2,0.5866816848236415,0,0,-0.45512472387259834,1
504,1,1,2,-1.0262591327893684,0,0,1.0926151317018515,1
505,0,1,1,-0.8726457215881294,1,0,1.5433789576712023,2
506,1,2,2,0.27945486242116335,0,2,-0.12484966611715337,1
507,1,1,1,-0.10457866558193422,0,0,-0.11378180431879875,1
508,0,3,1,-0.10457866558193422,0,0,-0.19477842929766648,1
509,1,3,1,-0.25819207678317324,0,0,0.48882906084695926,1
510,1,3,1,-0.027771959981314702,0,0,-0.49210144397164657,3
511,0,3,1,-0.10457866558193422,0,0,-0.48606442844527137,1
512,1,1,1,0.5098749792230219,0,0,-0.11906419290437707,1
513,1,1,2,1.8923956800341732,1,0,0.547271395819289,2
514,0,3,1,-0.4118054879844123,0,0,-0.4972168084609952,1
515,0,1,1,1.3547487408298367,0,0,0.03655598099601484,1
516,1,2,2,0.3562615680217829,0,0,-0.43676213497987365,1
517,0,3,1,-0.10457866558193422,0,0,-0.16207792852980066,3
518,1,2,2,0.5098749792230219,1,0,-0.12484966611715337,1
519,0,3,1,0.20264815682054385,0,0,-0.4891674544258282,1
520,1,1,2,0.04903474561930482,0,0,1.2334788273172737,1
521,0,3,1,-0.5654188991856514,0,0,-0.4891674544258282,1
522,0,3,1,-0.10457866558193422,0,0,-0.5026662211428032,2
523,1,1,2,1.1243286240279782,0,1,0.518680090286376,2
524,0,3,1,-0.10457866558193422,0,0,-0.502581702925434,2
525,0,3,1,0.8555051544258098,0,0,-0.49210144397164657,3
526,1,2,2,1.5851688576316951,0,0,-0.43676213497987365,1
527,0,1,1,-0.10457866558193422,0,0,3.8148905676872524,1
528,0,3,1,0.7402950960248805,0,0,-0.48857985158126105,1
529,0,2,1,-0.48861219358503183,2,1,-0.4166387498919562,1
530,1,2,2,-2.1015530111980416,1,1,-0.12484966611715337,1
531,0,3,1,-0.10457866558193422,0,0,-0.502581702925434,2
532,0,3,1,-0.9494524271887489,1,1,-0.502581702925434,2
533,1,3,2,-0.10457866558193422,0,2,-0.1981329975918223,2
534,0,3,2,0.04903474561930482,0,0,-0.4737388550789219,1
535,1,2,2,-1.717519483194944,0,2,-0.11981881984517401,1
536,0,1,1,1.2011353296285976,0,0,-0.11378180431879875,1
537,1,1,2,0.04903474561930482,0,0,1.4935735795786065,2
538,0,3,1,-0.10457866558193422,0,0,-0.35626859462820387,1
539,1,1,2,-0.5654188991856514,0,2,0.3480498834489064,2
540,1,1,2,0.5098749792230219,0,2,0.7807026628391313,1
541,0,3,2,-1.563906071993705,4,2,-0.01869880977838891,1
542,0,3,2,-1.410292660792466,4,2,-0.01869880977838891,1
543,1,2,1,0.20264815682054385,1,0,-0.12484966611715337,1
544,0,1,1,1.5851688576316951,1,0,1.4935735795786065,2
545,0,1,1,2.6604627360403685,0,0,-0.12484966611715337,1
546,1,2,2,-0.79583901598751,1,0,-0.12484966611715337,1
547,1,2,1,-0.10457866558193422,0,0,-0.36909725262175125,2
548,0,3,1,0.27945486242116335,1,1,-0.23502519947350137,1
549,1,2,1,-1.6407127775943247,1,1,0.0914767235779591,1
550,1,1,1,-0.9494524271887489,0,2,1.583289667316069,2
551,0,2,1,-0.18138537118255374,0,0,-0.12484966611715337,1
552,0,3,1,-0.10457866558193422,0,0,-0.4905076718726835,3
553,1,3,1,-0.5654188991856514,0,0,-0.5026662211428032,2
554,1,3,2,-0.5654188991856514,0,0,-0.4915983593444487,1
555,0,1,1,2.5068493248391293,0,0,-0.11378180431879875,1
556,1,1,2,1.431555446430456,1,0,0.1488283710785238,2
557,0,1,1,-0.10457866558193422,0,0,3.930515513725408,2
558,1,1,2,0.7402950960248805,1,1,0.9547699438496172,1
559,1,3,2,0.5098749792230219,1,0,-0.2979107778732433,1
560,0,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
561,0,3,1,0.8171018016255001,0,0,-0.4891674544258282,1
562,0,2,1,-0.10457866558193422,0,0,-0.3763919797161213,1
563,0,3,1,-0.10457866558193422,0,0,-0.48606442844527137,1
564,0,3,2,-0.10457866558193422,0,0,-0.48606442844527137,1
565,0,3,1,-0.4118054879844123,2,0,-0.16207792852980066,1
566,0,3,1,-0.79583901598751,0,0,-0.4891674544258282,1
567,0,3,2,-0.027771959981314702,0,4,-0.22395733767514675,1
568,0,3,1,-0.10457866558193422,0,0,-0.502581702925434,2
569,1,3,1,0.20264815682054385,0,0,-0.4900045872454856,1
570,1,2,1,2.5068493248391293,0,0,-0.43676213497987365,1
571,1,1,2,1.8155889744335538,2,0,0.38787808721491257,1
572,1,1,1,0.5098749792230219,0,0,-0.11705185439558537,1
573,1,3,2,-0.10457866558193422,0,0,-0.49210144397164657,3
574,0,3,1,-1.0262591327893684,0,0,-0.48606442844527137,1
575,0,3,1,-0.79583901598751,0,0,-0.35626859462820387,1
576,1,2,2,0.3562615680217829,0,0,-0.38645367226008004,1
577,1,1,2,0.7402950960248805,1,0,0.47683954801157796,1
578,0,3,2,-0.10457866558193422,1,0,-0.35710773978637,2
579,1,3,1,0.20264815682054385,0,0,-0.48857985158126105,1
580,1,2,2,-0.33499878238379277,1,1,-0.04435612576548362,1
581,1,1,2,0.7402950960248805,1,1,1.583289667316069,2
582,0,2,1,1.8923956800341732,0,0,-0.12484966611715337,1
583,0,1,1,0.5098749792230219,0,0,0.15939314824968043,2
584,0,3,1,-0.10457866558193422,0,0,-0.4727326858245261,2
585,1,1,2,-0.8726457215881294,0,2,0.9547699438496172,1
586,0,2,1,1.3547487408298367,0,0,-0.34620690208424515,1
587,1,1,1,2.3532359136378904,1,1,0.9457144205600544,2
588,0,3,1,-0.5654188991856514,0,0,-0.48606442844527137,1
589,0,3,1,-0.10457866558193422,0,0,-0.48606442844527137,1
590,0,3,1,0.4330682736224024,0,0,-0.504678559651595,1
591,1,1,2,1.7387822688329342,1,0,0.926933265257501,2
592,0,3,1,1.3547487408298367,0,0,-0.5021631365156053,1
593,0,3,2,-0.10457866558193422,0,2,-0.49210144397164657,3
594,0,2,1,0.5866816848236415,1,0,-0.12484966611715337,1
595,0,3,1,0.5098749792230219,1,1,-0.16207792852980066,1
596,1,2,2,-0.10457866558193422,0,0,0.016014029498268696,1
597,0,3,1,1.5083621520310757,0,0,-0.6480576784030068,1
598,0,3,1,-0.10457866558193422,0,0,-0.5026662211428032,2
599,1,1,1,1.5083621520310757,1,0,0.4975505359440627,2
600,1,2,2,-0.4118054879844123,2,1,-0.10472628102923592,1
601,0,3,1,-0.10457866558193422,0,0,-0.4891674544258282,1
602,0,1,1,-0.10457866558193422,0,0,0.20517384932469257,1
603,0,3,1,1.1243286240279782,0,0,-0.48606442844527137,1
604,1,1,1,0.4330682736224024,0,0,-0.11378180431879875,2
605,0,3,1,0.5098749792230219,1,0,-0.3351390402858906,1
606,0,3,1,0.04903474561930482,0,0,-0.4891674544258282,1
607,1,1,1,-0.18138537118255374,0,0,-0.034294433221524895,1
608,1,2,2,-0.5654188991856514,1,2,0.18865657484452997,2
609,1,1,2,0.8171018016255001,0,0,2.440127305651523,1
610,0,3,2,0.7402950960248805,1,5,-0.01869880977838891,1
611,0,3,1,-0.10457866558193422,0,0,-0.5061878135331888,1
612,1,3,2,-0.10457866558193422,1,0,-0.3361452095402864,3
613,0,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
614,0,3,1,0.4330682736224024,0,0,-0.48606442844527137,1
615,1,2,2,-0.4118054879844123,1,2,0.6599623523116267,1
616,0,3,1,0.3562615680217829,1,1,-0.35828093313699566,1
617,0,3,2,-0.25819207678317324,1,0,-0.32407117848753597,1
618,1,2,2,-1.9479395999968028,2,1,0.13675434002577333,1
619,0,2,1,-0.25819207678317324,0,0,-0.43676213497987365,1
620,0,3,1,-0.18138537118255374,1,0,-0.3571902456652305,2
621,1,1,1,0.970715212826739,1,0,0.40951072618442386,1
622,1,3,1,-0.7190323103868904,1,1,-0.3312813873645368,2
623,0,3,1,-0.6422256047862709,0,0,-0.4900045872454856,1
624,0,3,1,-0.6422256047862709,0,0,-0.32407117848753597,1
625,0,1,1,2.43004261923851,0,0,0.002346226346555142,1
626,0,2,1,2.122815796836032,0,0,-0.39953387256722633,3
627,1,1,2,-0.6422256047862709,0,0,0.9207272132963871,1
628,0,3,1,-0.25819207678317324,0,0,-0.4891674544258282,1
629,0,3,1,-0.10457866558193422,0,0,-0.4924375045026148,3
630,1,1,1,3.889370025650281,0,0,-0.04435612576548362,1
631,0,3,1,1.6619755632323148,0,0,-0.5061032953158195,1
632,1,1,1,0.20264815682054385,0,0,-0.034294433221524895,2
633,0,1,1,-0.10457866558193422,0,0,-0.6480576784030068,1
634,0,3,2,-1.563906071993705,3,2,-0.08661523445011025,1
635,1,2,2,-0.10457866558193422,0,0,-0.38645367226008004,1
636,0,3,1,0.20264815682054385,0,0,-0.48857985158126105,1
637,0,2,1,0.12584145121992435,1,1,-0.11981881984517401,1
638,0,3,2,0.8939085072261196,0,5,0.15058916727371655,1
639,0,3,1,-0.10457866558193422,1,0,-0.32407117848753597,1
640,0,3,1,-0.7190323103868904,0,0,-0.4900045872454856,1
641,1,1,2,-0.4118054879844123,0,0,0.7464929081896716,2
642,0,3,2,-2.1015530111980416,3,2,-0.08661523445011025,1
643,1,3,1,-0.10457866558193422,0,0,0.48882906084695926,1
644,1,3,2,-2.197561393198816,2,1,-0.26051549136436636,2
645,1,1,1,1.431555446430456,1,0,0.895993560684828,2
646,0,3,1,-0.79583901598751,0,0,-0.4891674544258282,1
647,1,1,1,2.0460090912354123,0,0,0.06632249221806229,2
648,0,3,1,-0.10457866558193422,0,0,-0.4961261209892301,1
649,1,3,2,-0.48861219358503183,0,0,-0.4961261209892301,1
650,0,3,1,-0.10457866558193422,0,0,-0.4891674544258282,1
651,1,2,2,-0.8726457215881294,0,1,-0.18521982138090567,1
652,0,3,1,-0.6422256047862709,0,0,-0.4783511349410726,1
653,1,3,2,-0.10457866558193422,0,0,-0.4905076718726835,3
654,0,3,2,-0.8726457215881294,0,0,-0.512224829059564,3
655,0,2,1,-0.4118054879844123,2,0,0.8310111255589249,1
656,0,3,1,-0.10457866558193422,0,0,-0.4891674544258282,1
657,0,3,2,0.20264815682054385,1,1,-0.3361452095402864,3
658,0,2,1,-0.48861219358503183,0,0,-0.38645367226008004,1
659,0,1,1,2.1996225024366516,0,2,1.6314187674308411,2
660,1,1,1,1.5851688576316951,2,0,2.041432738597159,1
661,0,3,1,0.8171018016255001,0,0,-0.5026662211428032,2
662,0,1,1,1.3547487408298367,0,0,-0.13315056246591933,1
663,0,3,1,0.5098749792230219,0,0,-0.4972168084609952,1
664,1,3,1,-0.7190323103868904,1,0,-0.48857985158126105,1
665,0,2,1,0.20264815682054385,2,0,0.8310111255589249,1
666,0,2,1,-0.33499878238379277,0,0,-0.38645367226008004,1
667,0,3,1,-0.10457866558193422,0,0,-0.4915983593444487,1
668,0,3,1,1.0475219184273585,0,0,-0.48606442844527137,1
669,1,1,2,-0.10457866558193422,1,0,0.39835834616870003,1
670,1,2,2,0.8171018016255001,1,1,0.13675434002577333,1
671,0,1,1,0.12584145121992435,1,0,0.39835834616870003,1
672,0,2,1,3.1213029696440855,0,0,-0.43676213497987365,1
673,1,2,1,0.12584145121992435,0,0,-0.38645367226008004,1
674,0,2,1,-0.10457866558193422,0,0,-0.6480576784030068,1
675,0,3,1,-0.8726457215881294,0,0,-0.4915983593444487,1
676,0,3,1,-0.37340213518410253,0,0,-0.48606442844527137,1
677,1,3,2,-0.8726457215881294,0,0,-0.4500093593832497,1
678,0,3,2,1.0475219184273585,1,6,0.29572908222032107,1
679,1,1,1,0.5098749792230219,0,1,9.661740104981664,2
680,0,3,2,-0.10457866558193422,0,0,-0.4843036322500786,3
681,1,1,1,-0.18138537118255374,0,0,0.895993560684828,2
682,0,3,1,-0.7190323103868904,0,0,-0.46241945096696835,1
683,0,3,1,-1.1798725439906075,5,2,0.29572908222032107,1
684,0,2,1,2.3532359136378904,1,1,0.13675434002577333,1
685,0,2,1,-0.33499878238379277,1,2,0.18865657484452997,2
686,0,3,1,-1.1798725439906075,4,1,0.15058916727371655,1
687,0,3,1,-0.79583901598751,0,0,-0.44338675335081607,1
688,0,3,1,-0.8726457215881294,0,0,-0.49117979293462,1
689,1,1,2,-1.103065838389988,0,1,3.6047682176147444,1
690,1,1,1,0.12584145121992435,1,0,0.4989752716082872,1
691,1,3,2,-1.9479395999968028,0,1,-0.37806825769394486,2
692,1,3,1,-0.10457866558193422,0,0,0.48882906084695926,1
693,0,3,1,-0.33499878238379277,0,0,-0.5026662211428032,2
694,0,1,1,2.3532359136378904,0,0,-0.11378180431879875,1
695,0,2,1,1.7387822688329342,0,0,-0.3763919797161213,1
696,0,3,1,1.1243286240279782,0,0,-0.48606442844527137,1
697,1,3,2,-0.10457866558193422,0,0,-0.4924375045026148,3
698,0,1,1,1.5083621520310757,1,1,1.583289667316069,2
699,0,3,1,0.970715212826739,0,0,-0.49411378248043836,1
700,1,1,2,-0.8726457215881294,1,0,3.930515513725408,2
701,1,1,1,0.4330682736224024,0,0,-0.11906419290437707,1
702,0,3,2,-0.8726457215881294,0,1,-0.3571902456652305,2
703,0,3,1,-0.33499878238379277,0,0,-0.4922684680678763,3
704,0,3,1,-0.25819207678317324,1,0,-0.4900045872454856,1
705,0,2,1,0.7402950960248805,0,0,-0.12484966611715337,1
706,1,2,2,1.2011353296285976,0,0,-0.3763919797161213,1
707,1,1,1,0.970715212826739,0,0,-0.11906419290437707,1
708,1,1,2,-0.5654188991856514,0,0,2.401641331670881,1
709,1,3,1,-0.10457866558193422,1,1,-0.34126057402963506,2
710,1,1,2,-0.4118054879844123,0,0,0.34813440166627563,2
711,0,1,1,-0.10457866558193422,0,0,-0.11378180431879875,1
712,1,1,1,1.431555446430456,1,0,0.39835834616870003,1
713,0,3,1,-0.027771959981314702,0,0,-0.4572215805987593,1
714,0,2,1,1.7387822688329342,0,0,-0.38645367226008004,1
715,0,3,1,-0.79583901598751,0,0,-0.49411378248043836,1
716,1,1,2,0.663488390424261,0,0,3.930515513725408,2
717,1,2,2,-0.18138537118255374,0,0,-0.43676213497987365,1
718,0,3,1,-0.10457866558193422,0,0,-0.3361452095402864,3
719,0,3,1,0.27945486242116335,0,0,-0.4915983593444487,1
720,1,2,2,-1.7943261887955637,0,1,0.016014029498268696,1
721,0,3,1,-0.9494524271887489,1,0,-0.5061032953158195,1
722,0,2,1,0.3562615680217829,0,0,-0.38645367226008004,1
723,0,2,1,1.5851688576316951,0,0,-0.38645367226008004,1
724,1,1,1,-0.18138537118255374,1,0,0.4204940697654092,1
725,0,3,1,-0.7190323103868904,0,0,-0.4737388550789219,1
726,1,2,2,0.04903474561930482,3,0,-0.22546659155674054,1
727,1,3,2,-0.10457866558193422,0,0,-0.49235298628524554,3
728,0,2,1,-0.33499878238379277,1,0,-0.12484966611715337,1
729,0,3,2,-0.33499878238379277,1,0,-0.48857985158126105,1
730,1,1,2,-0.027771959981314702,0,0,3.6047682176147444,1
731,0,3,1,-1.410292660792466,0,0,-0.26998958106375787,2
732,0,2,1,-0.10457866558193422,0,0,-0.6480576784030068,1
733,0,2,1,-0.48861219358503183,0,0,-0.38645367226008004,1
734,0,2,1,-0.48861219358503183,0,0,-0.38645367226008004,1
735,0,3,1,-0.06617531278162446,0,0,-0.32407117848753597,1
736,0,3,2,1.431555446430456,1,3,0.043683683994155176,1
737,1,1,1,0.4330682736224024,0,0,9.661740104981664,2
738,0,3,1,-0.10457866558193422,0,0,-0.4891674544258282,1
739,0,3,1,-0.10457866558193422,0,0,-0.4891674544258282,1
740,1,1,1,-0.10457866558193422,0,0,-0.04435612576548362,1
741,0,1,1,0.5098749792230219,1,0,0.938671235779283,1
742,1,1,2,-0.6422256047862709,2,2,4.631815484039331,2
743,0,3,1,-0.4118054879844123,1,0,-0.32407117848753597,1
744,1,3,1,0.12584145121992435,0,0,-0.48857985158126105,1
745,0,1,1,3.1213029696440855,1,1,0.7807026628391313,1
746,0,3,1,-1.0262591327893684,1,1,-0.24055913037267862,1
747,1,2,2,0.04903474561930482,0,0,-0.38645367226008004,1
748,0,1,1,-0.79583901598751,1,0,0.4204940697654092,1
749,0,3,1,0.12584145121992435,0,0,-0.49210144397164657,3
750,1,2,2,-1.9479395999968028,1,1,-0.18521982138090567,1
751,1,3,1,-1.7943261887955637,0,1,-0.39701844943123665,1
752,0,3,1,0.27945486242116335,0,0,-0.4568855200677911,1
753,0,3,1,-0.48861219358503183,0,0,-0.4891674544258282,1
754,1,2,2,1.431555446430456,1,2,0.6599623523116267,1
755,1,2,1,-2.2037059296468655,1,1,-0.35626859462820387,1
756,0,3,1,-0.10457866558193422,0,0,-0.49117979293462,1
757,0,2,1,-0.8726457215881294,0,0,-0.4166387498919562,1
758,0,3,1,0.3562615680217829,0,0,-0.48606442844527137,1
759,1,1,2,0.27945486242116335,0,0,1.0926151317018515,1
760,0,3,1,-0.10457866558193422,0,0,-0.35626859462820387,1
761,0,3,1,0.8939085072261196,0,0,-0.504678559651595,1
762,1,3,1,-0.7190323103868904,0,0,-0.502581702925434,2
763,1,1,2,0.5098749792230219,1,2,1.7667485321470857,1
764,0,3,1,-1.0262591327893684,0,0,-0.4915983593444487,1
765,1,1,2,1.6619755632323148,1,0,0.9207272132963871,1
766,0,1,1,-0.10457866558193422,0,0,0.1488283710785238,2
767,0,3,2,0.08743809841961457,0,0,-0.49210144397164657,3
768,0,3,1,-0.10457866558193422,1,0,-0.16207792852980066,3
769,0,3,1,0.20264815682054385,0,0,-0.47977587060529714,1
770,0,3,1,-0.4118054879844123,0,0,-0.4568855200677911,1
771,0,3,1,1.431555446430456,0,0,-0.4900045872454856,1
772,0,2,2,2.122815796836032,0,0,-0.43676213497987365,1
773,0,3,1,-0.10457866558193422,0,0,-0.5026662211428032,2
774,1,2,2,1.8923956800341732,1,3,-0.18521982138090567,1
775,0,3,1,-0.8726457215881294,0,0,-0.49210144397164657,1
776,0,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
777,1,3,2,-1.8711328943961831,0,0,-0.39701844943123665,1
778,0,3,1,-0.10457866558193422,0,0,-0.49235298628524554,3
779,1,1,2,1.0475219184273585,0,1,3.6047682176147444,1
780,1,3,2,-1.2566792495912271,0,0,-0.502581702925434,2
781,1,1,2,-0.9494524271887489,1,0,0.4989752716082872,1
782,0,1,1,-0.027771959981314702,0,0,-0.04435612576548362,1
783,0,3,1,-0.10457866558193422,1,2,-0.17616429809134285,1
784,0,3,1,-0.33499878238379277,0,0,-0.5061878135331888,1
785,0,3,1,-0.33499878238379277,0,0,-0.5021631365156053,1
786,1,3,2,-0.8726457215881294,0,0,-0.4972168084609952,1
787,0,3,1,-1.6407127775943247,4,1,-0.061964087717411374,3
788,1,3,1,-2.1783597167986612,1,2,-0.23401903021910547,1
789,0,1,1,1.2779420352292172,0,0,0.9457144205600544,2
790,0,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
791,0,2,1,-1.0262591327893684,0,0,-0.12484966611715337,1
792,0,3,2,-0.10457866558193422,8,2,0.751523754461651,1
793,0,1,1,-0.10457866558193422,0,0,-0.03035427442131069,2
794,0,3,1,-0.33499878238379277,0,0,-0.4891674544258282,1
795,0,2,1,0.7402950960248805,0,0,-0.38645367226008004,1
796,1,1,2,1.5083621520310757,0,0,-0.1262744017813779,1
797,1,3,2,0.12584145121992435,0,0,-0.47332028866909326,1
798,0,3,1,0.04903474561930482,0,0,-0.502581702925434,2
799,0,3,2,0.04903474561930482,1,1,-0.16207792852980066,1
800,0,2,1,0.3562615680217829,0,0,-0.38645367226008004,1
801,1,2,2,0.12584145121992435,1,1,-0.11981881984517401,1
802,1,1,1,-1.410292660792466,1,2,1.7667485321470857,1
803,1,3,1,-2.2229076060470203,0,1,-0.4766728446247403,2
804,1,3,1,-0.18138537118255374,0,0,-0.5076970674147826,1
805,0,3,1,0.12584145121992435,0,0,-0.4915983593444487,1
806,0,1,1,0.7402950960248805,0,0,-0.6480576784030068,1
807,0,3,2,-0.8726457215881294,0,0,-0.4915983593444487,1
808,0,2,1,0.7402950960248805,0,0,-0.38645367226008004,1
809,1,1,2,0.27945486242116335,1,0,0.4204940697654092,1
810,0,3,1,-0.25819207678317324,0,0,-0.48933447852205797,1
811,0,3,1,0.7402950960248805,0,0,-0.16207792852980066,1
812,0,2,1,0.4330682736224024,0,0,-0.43676213497987365,1
813,0,3,2,-1.7943261887955637,4,2,-0.01869880977838891,1
814,0,3,1,0.08743809841961457,0,0,-0.48606442844527137,1
815,0,1,1,-0.10457866558193422,0,0,-0.6480576784030068,1
816,0,3,2,-0.48861219358503183,0,0,-0.48857985158126105,1
817,0,2,1,0.12584145121992435,1,1,0.09659208806730764,2
818,0,3,1,1.0475219184273585,0,0,-0.5182618445859393,1
819,0,3,1,-1.4870993663930856,3,2,-0.08661523445011025,1
820,1,1,2,1.7387822688329342,1,1,1.2334788273172737,1
821,1,3,1,-0.18138537118255374,0,0,-0.4737388550789219,1
822,0,1,1,0.663488390424261,0,0,-0.6480576784030068,1
823,1,3,2,-0.18138537118255374,0,1,-0.39701844943123665,1
824,0,3,1,-2.1015530111980416,4,1,0.15058916727371655,1
825,0,3,1,-0.10457866558193422,0,0,-0.5082001520419805,3
826,0,3,1,-0.10457866558193422,0,0,0.48882906084695926,1
827,1,2,1,-2.1783597167986612,0,2,0.09659208806730764,2
828,1,3,1,-0.10457866558193422,0,0,-0.49210144397164657,3
829,1,1,2,2.5068493248391293,0,0,0.9618131286303883,4
830,1,3,2,-1.103065838389988,1,0,-0.3571902456652305,2
831,1,2,1,-2.1914168567507666,1,1,-0.2707442080045548,1
832,0,3,1,-0.10457866558193422,0,0,-0.502581702925434,2
833,0,3,1,-0.48861219358503183,0,0,-0.4900045872454856,1
834,0,3,1,-0.8726457215881294,0,0,-0.481033582173292,1
835,1,1,2,0.7402950960248805,1,1,1.0253688157535579,2
836,0,3,1,-0.6422256047862709,0,0,-0.4737388550789219,1
837,0,3,1,-0.10457866558193422,0,0,-0.48606442844527137,1
838,1,3,1,0.20264815682054385,0,0,0.48882906084695926,1
839,1,1,1,-0.10457866558193422,0,0,-0.05039314129185886,2
